Nome;Modelo;Serie;Patrimonio;Status;Setor;Filial
LEITOR;LEITOR SYMBOL LS2208 COM FIO;SEM SÉRIE;SEM PATRIMONIO;True;PRECIFICACAO;4
MONITOR;AOC E1670SW;HPD48IA000198;;True;PRECIFICACAO;4
MONITOR;AOC E1670SW;HPD48IA004311;;True;PRECIFICACAO;4
MONITOR;"BEMATECH MT4WNP 14""";MMT4WNBM08170494;SEM PATRIMONIO;True;PRECIFICACAO;4
PC;DELL OPTIPLEX 755;22GN9G1;10433;True;PRECIFICACAO;4
PC;HP COMPAQ 300B MT;BRG050G8SY;10919;True;PRECIFICACAO;4
PC;PC GENERICO;SEM SÉRIE;SEM PATRIMONIO;True;PRECIFICACAO;4
IMPRESSORA;BEMATECH MP2100;7,90007E+12;90458;True;RECEPCAO;4
IMPRESSORA CARTAO;ZEBRA ZXP SERIE 3;Z3J134900303;90285;True;RECEPCAO;4
MONITOR;AOC E1670SW;HPD48IA005019;30630;True;RECEPCAO;4
MONITOR;AOC E1670SW;HPD48IA000201;30632;True;RECEPCAO;4
MONITOR;MONITOR GENERICO;T9T5CV1UB00BT29S;;True;RECEPCAO;4
PC;DELL OPTIPLEX 790;HTYXRR1;10754;True;RECEPCAO;4
PC;DELL OPTIPLEX 790;6VYXRR1;10266;True;RECEPCAO;4
PC;MAQUINA GENERICA 1;S/N;S/N;True;RECEPCAO;4
IMPRESSORA;HP LASERJET M127FN;BRBSJ18RYS;90271;True;RH;4
MONITOR;DELL E1913C;BR079N7007591J9E183M;30742;True;RH;4
MONITOR;DELL E1913C;BR075N7007591J9E0GEM;30740;True;RH;4
MONITOR;DELL E1913C;BROHDK1P0759135SORXM;;True;RH;4
PC;DELL OPTIPLEX 3010;HYND6W1;10935;True;RH;4
PC;DELL OPTIPLEX 3010;6WYXRR1;10330;True;RH;4
PC;DELL OPTIPLEX 3010;4MB0Y1;10793;True;RH;4
MONITOR;DELL E157FPC;BR0FJ0670759183B7TPA;30341;True;RM;4
PC;DELL OPTIPLEX 3010;7NPT0Y1;10768;True;RM;4
PC;DELL OPTIPLEX 3010;FLPB0Y1;10934;True;RM;4
PC;DELL OPTIPLEX 3010;4QR20Y1;;True;RM;4
PC;DELL OPTIPLEX 755;HC73LBI;;True;RM;4
PC;HP COMPAQ 300B MT;BRG045G5RS;10327;True;RM;4
COLETOR;MOTOROLA MC 3090;A0191400603EN10163H0522;1450040;True;RM FISCAL;4
COLETOR;MOTOROLA MC 3090;A0191400603EN10163H0447;1450030;True;RM FISCAL;4
COLETOR;MOTOROLA MC 3090;A0191400603EN10163H0390;1450028;True;RM FISCAL;4
COLETOR;MOTOROLA MC 3090;A0191400603EN10163H0422;1450029;True;RM FISCAL;4
COLETOR;MOTOROLA MC 9090;8,155E+13;1450012;True;RM FISCAL;4
IMPRESSORA;HP LASERJET P1606;BRCSG2W2B8;90757;True;RM FISCAL;4
IMPRESSORA;HP LASERJET P1606;BRBSD6DCVB;;True;RM FISCAL;4
LEITOR;COMPEX CPX-2200;22000062485;;True;RM FISCAL;4
LEITOR;COMPEX CPX-2200;22000062493;;True;RM FISCAL;4
LEITOR;SYMBOL STB4278;1,2134E+12;60151;True;RM FISCAL;4
MONITOR;AOC 936SWA;S380AIA000981;30456;True;RM FISCAL;4
MONITOR;DELL E1912HC;BR OHDK1P 07591 35S 0RYM;30596;True;RM FISCAL;4
MONITOR;DELL E1913C;BR079N7007591J9E0GGM;30737;True;RM FISCAL;4
MONITOR;DELL E1914HC;BROFCFPK0759139UOWVM;30718;True;RM FISCAL;4
BALANCA;TOLEDO PRIX 5 PLUS;11030000;180093;True;SALAO;4
BALANCA;TOLEDO PRIX 5 PLUS;11145926;180115;True;SALAO;4
BUSCA PRECO;GERTEC TC 505;1,04E+16;100121;True;SALAO;4
BUSCA PRECO;GERTEC TC 505;2070311359;140024;True;SALAO;4
BUSCA PRECO;GERTEC TC 505;2070311308;140107;True;SALAO;4
BUSCA PRECO;GERTEC TC 505;4,09112E+14;140123;True;SALAO;4
BUSCA PRECO;GERTEC TC 505;2100424574;140022;True;SALAO;4
BUSCA PRECO;GERTEC TC 505;2070311433;140119;True;SALAO;4
BUSCA PRECO;GERTEC TC 505;2070311323;140001;True;SALAO;4
BUSCA PRECO;GERTEC TC 505;???;;True;SALAO;4
BUSCA PRECO;GERTEC TC 505;2070311356;140023;True;SALAO;4
BUSCA PRECO;GERTEC TC 505;2100424576;140105;True;SALAO;4
BUSCA PRECO;GERTEC TC 505;2070311322;140106;True;SALAO;4
MONITOR;DELL E1914HC;BROFCFPK07591362;30744;True;SEGURANCA;4
PC;DELL OPTIPLEX 790;3VYXRR1;10261;True;SEGURANCA;4
BALANCA;TOLEDO PRIX 5;10187289;180010;True;SOE;4
IMPRESSORA;HP 1320;BRHS67M05F;90377;True;SOE;4
MONITOR;AOC 936SWA;S38AIA000974;30455;True;SOE;4
MONITOR;DELL E1913C;BR079N700759131004YM;30739;True;SOE;4
MONITOR;DELL E1913C;BR079N700759131005GM;30738;True;SOE;4
PC;DELL OPTIPLEX 3010;65JL6W1;108773;True;SOE;4
PC;DELL OPTIPLEX 3010;2TFM6W1;10872;True;SOE;4
PC;HP COMPAQ 300B MT;BRG050G869;10325;True;SOE;4
IMPRESSORA;HP LASERJET M127FN;BRGSG2KTQM;90765;True;TESOURARIA;4
IMPRESSORA;HP LASERJET P1606;11402;90586;True;TESOURARIA;4
MONITOR;AOC 936SWA;S380AIAI003451;30465;True;TESOURARIA;4
MONITOR;AOC 936SWA;S380AIA000984;30463;True;TESOURARIA;4
MONITOR;AOC 936SWA;S380AIA000973;30466;True;TESOURARIA;4
PC;HP COMPAQ 300B MT;BRG050G864;10311;True;TESOURARIA;4
PC;HP COMPAQ 300B MT;BRGOS0G868;10315;True;TESOURARIA;4
PC;HP COMPAQ 300B MT;BRG045GVC;10313;True;TESOURARIA;4
PC;DELL OPTIPLEX 3010;9LP90Y1;10936;True;TREINAMENTO;4
PROJETOR;EPSON S31+;WDSM8103267;;True;TREINAMENTO;4
